id,route,direction,mpdirection,milepost_small,milepost_large,geometry
4,405,S,D,8.0,10.0,"LINESTRING (-122.1952846079368 47.54044096, -122.195354456457 47.540641197485, -122.195469284388 47.5409755498994, -122.195548107734 47.541270104001, -122.195606667476 47.5415515104552, -122.195648963337 47.5417894722461, -122.195677015908 47.5420478002764, -122.195699681044 47.542292768637, -122.195684202017 47.5439932736686, -122.195652882947 47.5456637673624, -122.195633409379 47.5464570674649, -122.195618791631 47.5469344315487, -122.19559696953 47.5473413358441, -122.195514601147 47.5481859555613, -122.1954119655 47.5490174255065, -122.195350986016 47.5494416999125, -122.195250855706 47.5498833491312, -122.195099833994 47.5502854120606, -122.194932644667 47.5506473877827, -122.194697813397 47.5510674727386, -122.194470765337 47.5514202394326, -122.194146840076 47.5518483397317, -122.193797567525 47.5522600041684, -122.193239950897 47.5529153266687, -122.192878035954 47.5533640591491, -122.192267372875 47.5541424203964, -122.191781854179 47.554797995453, -122.191330626868 47.5554396287092, -122.190257465832 47.5570002357449, -122.188951491792 47.5588444318602, -122.188382879231 47.559644635432, -122.188148318332 47.5599750227939, -122.187857430573 47.5604387922177, -122.187621569321 47.5608999870547, -122.187459362551 47.5612652376794, -122.18733115144 47.5616064761658, -122.187230416947 47.5619293078737, -122.187161320219 47.5622562493762, -122.18711154415 47.5625661077844, -122.187047859391 47.5630643378043, -122.187001870842 47.563337180199, -122.186921996689 47.5636373952285, -122.186816144671 47.5639010225483, -122.186666162497 47.564182090853, -122.1864614807 47.5644605888887, -122.18621277841 47.5647598848777, -122.185936905601 47.5650169558889, -122.185586935784 47.565293354096, -122.185406887922 47.5654205364635, -122.185228931317 47.5655275134678, -122.185043674883 47.5656269268518, -122.184696428922 47.5657932357328, -122.184250142043 47.5659676976617, -122.183867095958 47.5661009222377, -122.183508224073 47.5662136313522, -122.183105006813 47.5663370623266, -122.182578890021 47.5664992310453, -122.182190871126 47.5666325208685, -122.181817740679 47.5667655926803, -122.18147490911 47.5669150283298, -122.181113180321 47.5670949783947, -122.180815750063 47.5672672764189, -122.1805053231404 47.56746967)"
5,405,S,D,10.0,12.0,"LINESTRING (-122.1805053231404 47.56746967, -122.180499525267 47.5674734501243, -122.180305287625 47.5676106333035, -122.180133573712 47.5677436061199, -122.17996189061 47.5678911828187, -122.179816770397 47.5680230475707, -122.179660195311 47.5681780002009, -122.179463791067 47.5684023512944, -122.179277432091 47.568633528953, -122.179083047423 47.5689253074878, -122.178922763353 47.5691964312732, -122.17880080886 47.5694233201804, -122.178569183447 47.5698121962214, -122.177494889186 47.5717669439077, -122.17699581742 47.5726542989768, -122.175983968219 47.574430202779, -122.175464260266 47.5753740081972, -122.175247949829 47.575745178787, -122.175030183294 47.5761575997973, -122.174855829777 47.5766191399353, -122.174760416084 47.5770114920076, -122.174703223194 47.5773734703881, -122.174663521984 47.5778246604211, -122.174648182854 47.5782721871814, -122.174655867266 47.578672996756, -122.17468959684 47.5791336500722, -122.174739962274 47.5794802517149, -122.17481088203 47.5798559081647, -122.17495113118 47.5803923286502, -122.175405332631 47.581457774914, -122.175541512717 47.5817385309398, -122.17571797113 47.5821051427175, -122.175917527508 47.5824800075725, -122.176107915035 47.582805211035, -122.176377533838 47.5832288568381, -122.176665634824 47.5836163910818, -122.178017463166 47.5850686874149, -122.17832102487 47.5854036941494, -122.178640748733 47.5857787868445, -122.178900064216 47.5861278705529, -122.17911913465 47.5864607303781, -122.179307156512 47.5867537148863, -122.179470883475 47.5870638485109, -122.179619617092 47.5873708389365, -122.179790754301 47.5877446256713, -122.180496192582 47.5894037221758, -122.180790469727 47.5900897075116, -122.180931714607 47.5903851843275, -122.181124420486 47.5909179303857, -122.181264018553 47.5917192010914, -122.181354829123 47.592925792864, -122.1813696684692 47.5932558)"
6,405,S,D,12.0,14.0,"LINESTRING (-122.1813696684692 47.5932558, -122.181413655031 47.594234002076, -122.181413884072 47.5947992721009, -122.181437841001 47.5950012330733, -122.181465365355 47.5953162006188, -122.181516135089 47.5963686609174, -122.181528512449 47.5967611983223, -122.181545366047 47.5970168161161, -122.181586572746 47.5976576414756, -122.181617111002 47.5983830759016, -122.181696382897 47.5989522612468, -122.181831249399 47.599582862709, -122.182050893858 47.6002277952342, -122.182262861846 47.6006291549028, -122.18241645625 47.6008809920525, -122.182586193698 47.6011585232001, -122.182755770739 47.6014308713331, -122.182969148686 47.6017148102662, -122.18321596008 47.6020087595675, -122.183662995204 47.6025140236433, -122.183983100572 47.6028780817687, -122.184342577739 47.603299044148, -122.185375137017 47.6045326547399, -122.185907337078 47.6051408393705, -122.186431133643 47.6057543254632, -122.186759509052 47.6061517532663, -122.187100770073 47.6065735544051, -122.187350521326 47.6069294734377, -122.187602077281 47.6073424896486, -122.187770141674 47.6076290283741, -122.187939908571 47.6079693034786, -122.188100484438 47.6083332321351, -122.188345345019 47.6089619886003, -122.188525038196 47.6095104128404, -122.188630987063 47.6100469634555, -122.188699914626 47.6106239336623, -122.18875037683 47.611199179447, -122.188806988743 47.6122145446092, -122.188876090749 47.6135260606025, -122.188918316261 47.6154271610488, -122.18893255031 47.6167626735619, -122.188928561612 47.617342462637, -122.188930953128 47.6182725566488, -122.1889113759619 47.61893443)"
7,405,S,D,14.0,16.0,"LINESTRING (-122.1889113759619 47.61893443, -122.188902293689 47.6192414874356, -122.1888900582 47.619655144919, -122.188852274198 47.6216371984348, -122.188846415742 47.6231198246249, -122.188850176136 47.6248660493274, -122.188863327528 47.625922539358, -122.188885874207 47.6269209860076, -122.18885426016 47.6276588660843, -122.188786223178 47.6286676294721, -122.188593267382 47.6300457079349, -122.188498440063 47.6306225718517, -122.188429880128 47.6309891850851, -122.188355867765 47.6313115320192, -122.18824533234 47.6319187341129, -122.188216693594 47.6320404230072, -122.188103496949 47.6324342893579, -122.188022412452 47.6326766926826, -122.187802443117 47.633387735907, -122.187647512061 47.6338620931363, -122.18751704077 47.6342335028227, -122.187328024117 47.6347681488538, -122.18711203754 47.6353622090426, -122.18695379969 47.6359327947829, -122.186858258849 47.6363420656529, -122.186791135364 47.6367921742403, -122.18676569174 47.6372737624786, -122.186739879214 47.6381724142052, -122.186690241236 47.6405935058628, -122.18669679256 47.641113160861, -122.1867072688 47.6412716782874, -122.186762243848 47.6421035072305, -122.18685785292 47.6428988008994, -122.186938203298 47.643567152629, -122.187102758215 47.6453168220085, -122.187118775199 47.6464692560842, -122.187134106533 47.647815341947, -122.1871469689235 47.65066682)"
8,405,S,D,16.0,18.0,"LINESTRING (-122.1871469689235 47.65066682, -122.187194213613 47.6611405492521, -122.187195288553 47.6611945085495, -122.18718474973 47.6624917574413, -122.187186385092 47.6637187881855, -122.187185680758 47.6653513177259, -122.187185106701 47.6671684695596, -122.187201760315 47.6688989833077, -122.187220511984 47.6696157427, -122.187192139577 47.6701919977456, -122.187171225788 47.6704669844607, -122.187110701158 47.6709389210383, -122.187026916971 47.6713438987208, -122.186903554424 47.6717339707289, -122.186855635048 47.6718705470302, -122.186684941244 47.67225495536, -122.186249009909 47.6731176610752, -122.185571689456 47.6744580191194, -122.185285825024 47.6750226921414, -122.185226059602 47.6751516062152, -122.185166535739 47.6752732620613, -122.185086566893 47.6754499681086, -122.184969119653 47.6757746574885, -122.184866463302 47.6760766639476, -122.184805399652 47.6763480205197, -122.184718568283 47.6768444850197, -122.18466323402 47.6773118989296, -122.1846709386755 47.67755539)"
9,405,S,D,18.0,20.0,"LINESTRING (-122.1846709386755 47.67755539, -122.184673170363 47.677625918265, -122.184710199694 47.6787963453626, -122.184679624913 47.6795902436857, -122.18459398477 47.6803715573572, -122.184537175637 47.6807316376462, -122.184426358363 47.6813250944016, -122.184325236115 47.6816858144198, -122.184140606366 47.6822823140379, -122.183540613562 47.6840972867669, -122.182977441081 47.6858357417384, -122.182871073098 47.6861575496592, -122.182494875718 47.6872956801348, -122.182123107191 47.688518895254, -122.181832594565 47.6895657222626, -122.181411013099 47.691248282682, -122.181232786925 47.6920787853283, -122.181139822371 47.6925675542435, -122.181077091673 47.69289736101, -122.180847634719 47.694450328486, -122.180614179942 47.6959608106872, -122.180350205786 47.6976775971534, -122.18003372412 47.6997140535393, -122.179866602425 47.7005628346363, -122.179784077359 47.7009450065672, -122.17968408901 47.7016664629979, -122.179651815752 47.7022756350688, -122.179652388583 47.7026290524717, -122.179672178175 47.7030327687378, -122.179704345702 47.7033538988595, -122.179752275869 47.7036717097714, -122.179840446553 47.7041846637077, -122.179997425906 47.704783825142, -122.180162344413 47.7052680113814, -122.180283624962 47.7055974627336, -122.180407160506 47.7059017535888, -122.180559653481 47.7062422757464, -122.180851855695 47.7067453817115, -122.180977945374 47.7069988666141, -122.181314129982 47.7075865296258, -122.181535761477 47.707984012873, -122.181974130633 47.7086930406743, -122.1821502270575 47.70898745)"
10,405,S,D,20.0,22.0,"LINESTRING (-122.1821502270575 47.70898745, -122.182950225283 47.7103249384743, -122.183355987469 47.7109778978917, -122.184422064346 47.7127746377776, -122.185620605269 47.7148325895352, -122.186106638951 47.7156584172798, -122.187513455599 47.7181185029866, -122.187796862788 47.7186477581466, -122.188777766157 47.7204191266004, -122.189015807802 47.7208377072837, -122.189339616801 47.721449236291, -122.189558911361 47.7218903108931, -122.189737879223 47.7223988401815, -122.189910988274 47.7229456712031, -122.190060341763 47.7236361476907, -122.190100529937 47.7242326693449, -122.190095635488 47.725192878221, -122.190054342493 47.7256759328075, -122.189967243933 47.7262382591724, -122.189841331094 47.7267160738716, -122.189637140785 47.7273949259439, -122.189083020745 47.7292735719492, -122.188724116367 47.7306353256951, -122.188440887822 47.7323815344053, -122.188317637775 47.7331393221739, -122.1881082040713 47.73443419)"
11,405,S,D,22.0,24.0,"LINESTRING (-122.1881082040713 47.73443419, -122.188052580904 47.734778091905, -122.187858304485 47.7360421704633, -122.187550418845 47.7379952532765, -122.187462809267 47.7385307424549, -122.187360604378 47.7392344352324, -122.187304993585 47.7398366609331, -122.187261119688 47.7403379191925, -122.187241288709 47.7408119506142, -122.187217434998 47.7413162810911, -122.187192886219 47.7426803605591, -122.187224709944 47.7468623977798, -122.187221761041 47.7490396691013, -122.187209461113 47.7495942274796, -122.187173010447 47.7501726550048, -122.187132400244 47.7506201040892, -122.187066784881 47.7510645559785, -122.186976194742 47.7516639207305, -122.186831883094 47.7522976588623, -122.186703657222 47.7528102115745, -122.186554975456 47.7533062573633, -122.186011061512 47.7548671359212, -122.185807012275 47.7553470785894, -122.185659096349 47.7556270130955, -122.185567288571 47.7558007579466, -122.184805131189 47.7572262049453, -122.184508403253 47.7577923094808, -122.184363825831 47.7581912591284, -122.184245924865 47.7586697565414, -122.184183416316 47.7592491801603, -122.184184845489 47.7593272442126, -122.184190239662 47.7596220288669, -122.18422705846 47.7599978033618, -122.18431633782 47.7604568183503, -122.184459132992 47.7608747429164, -122.184588453666 47.761181987719, -122.184731233833 47.7614419997573, -122.1848434592719 47.76162115)"
12,405,S,D,24.0,26.0,"LINESTRING (-122.1848434592719 47.76162115, -122.184893935489 47.7617017273329, -122.185071475894 47.7619578759096, -122.185295334367 47.7622603991535, -122.185522069788 47.7625729232785, -122.186222276787 47.7635166431338, -122.187080991856 47.7646705530394, -122.18798455008 47.7658879220763, -122.188227639306 47.7662167625557, -122.18845756488 47.7665271200848, -122.188723587232 47.7668861948264, -122.188879638683 47.76709225213, -122.189062729303 47.7673651158145, -122.189241478434 47.7676582011763, -122.189416642556 47.7679950179615, -122.189578245369 47.7683757075609, -122.189658039628 47.7686443926766, -122.190193889851 47.7712369842755, -122.190513760483 47.7727983555653, -122.190697498005 47.7736675924761, -122.190876216703 47.7745130524164, -122.190965475055 47.7749687015587, -122.191078144656 47.7753769719022, -122.191206088222 47.775795104485, -122.191351820821 47.7761457793634, -122.191475277274 47.7764185274071, -122.191728954029 47.7768761303766, -122.192002989433 47.777342545585, -122.192239053791 47.7777120720243, -122.195127375831 47.7823021691839, -122.195602282513 47.7830390955765, -122.195976439759 47.7835701563859, -122.19635564284 47.7840966238187, -122.196816375828 47.7846308764804, -122.197291100398 47.7851346838631, -122.197589546323 47.7854260198678, -122.197913448776 47.7857337853243, -122.198344250997 47.7861105545212, -122.198861061515 47.7865263881973, -122.199315720545 47.7868692092551, -122.199759340747 47.7871785924627, -122.200151634741 47.7874416787518, -122.200833131875 47.7878618319857, -122.20141195898 47.7881894029547, -122.202086450702 47.7885458139264, -122.2026450506762 47.78882825)"
13,405,S,D,26.0,28.0,"LINESTRING (-122.2026450506762 47.78882825, -122.205684116515 47.7903648448131, -122.206590563727 47.7908261240878, -122.207139461435 47.7911054436111, -122.208028198522 47.7915652567631, -122.208285329869 47.7916946536441, -122.210341671074 47.7927322818291, -122.212472012101 47.7938087618875, -122.214321715395 47.7947433635006, -122.219166609325 47.797200260079, -122.220586718708 47.7979244240684, -122.220906447817 47.7980879342589, -122.2210910916 47.7981828254026, -122.221365757477 47.7983239802072, -122.222030430013 47.7986770647729, -122.22259466425 47.7990081024407, -122.223195975785 47.7994057925596, -122.223599970123 47.7997156675216, -122.224051113541 47.8000954026714, -122.224431937011 47.8004593734262, -122.22485049438 47.8009101433832, -122.225227191414 47.8013775071516, -122.225584341716 47.8019333310022, -122.225937172634 47.8025093782939, -122.226253458683 47.8030813805486, -122.227394661565 47.8048941696722, -122.227837091199 47.8056111680005, -122.228119810545 47.8061393798965, -122.228401377789 47.8066694339872, -122.228683497067 47.8072162804984, -122.2294924582741 47.80899969)"
14,405,S,D,28.0,30.0,"LINESTRING (-122.2294924582741 47.80899969, -122.229613020264 47.8092654770322, -122.230214775275 47.810590429079, -122.230486087716 47.8111105504478, -122.230859192755 47.8116930028879, -122.231218501467 47.8121580616648, -122.231534869968 47.8125296819409, -122.232003765906 47.8129897597489, -122.232547779388 47.8134588045342, -122.233137653038 47.813893413392, -122.233742230867 47.8142945129392, -122.234470083755 47.8147406674776, -122.235193070577 47.8151902483146, -122.236831840114 47.8161873312479, -122.237574813598 47.8166366011333, -122.238348590342 47.8171122907456, -122.239138220952 47.8176146152309, -122.241197187963 47.8190992882024, -122.241606201152 47.8194023068448, -122.242017776256 47.8197009999719, -122.242220938318 47.8198373696813, -122.242485919973 47.8200200720725, -122.242839190129 47.8202442279999, -122.242978638869 47.8203327086808, -122.243527616326 47.8206437185535, -122.244085469121 47.8209209956688, -122.244485663947 47.8211065430762, -122.244930743495 47.8212914212004, -122.245359979034 47.8214496539485, -122.24875010333 47.822595165029, -122.249375598077 47.8228042102038, -122.249935726559 47.8229974285439, -122.250536300653 47.8232068400161, -122.251092889644 47.8234437851755, -122.251690814488 47.8237237851805, -122.25220765588 47.8240102132966, -122.252551845115 47.8242229018826, -122.252847825199 47.8244234207231, -122.253179931183 47.8246603546809, -122.253559579378 47.8249772118559, -122.253827770288 47.8252206939787, -122.253988634098 47.8253769393184, -122.254192417328 47.825581175189, -122.254582668114 47.8259852981973, -122.254803468327 47.826213944312, -122.255314955148 47.8267547698023, -122.255707426725 47.8271669609245, -122.256181491138 47.8276357426558, -122.256664923668 47.8280350766485, -122.257170770353 47.8284183801608, -122.257772451255 47.8288091668569, -122.25825111738 47.8291010051399, -122.2599257936541 47.83013167)"
0,520,E,I,0.0,2.0,"LINESTRING (-122.322408063878 47.6404363234252, -122.322404917669 47.640574842093, -122.322391328191 47.6407534633632, -122.322369674395 47.6409268877485, -122.322323620372 47.6411045847483, -122.322250540418 47.6412938954143, -122.322142103529 47.6414669584861, -122.322013214934 47.6416235420356, -122.321830003574 47.6417910515186, -122.321631081998 47.6419352837547, -122.321455512226 47.6420354721027, -122.321284339468 47.6421187865241, -122.321029032603 47.642213498831, -122.320728308763 47.6422887542624, -122.32037372613 47.6423567852832, -122.320069521915 47.6424210329692, -122.319926331949 47.6424505072457, -122.319249796332 47.6425268650521, -122.318695628349 47.6426060696964, -122.318152560046 47.6426800800006, -122.317557316489 47.6427565925228, -122.31714118297 47.6428050142347, -122.316397942744 47.6428804284871, -122.315842965796 47.6429361081186, -122.315213676584 47.6429996627006, -122.314727579317 47.6430341042226, -122.314151696533 47.6430598589208, -122.313635099208 47.6430746087365, -122.310847565331 47.6431279810735, -122.310226605048 47.6431443352205, -122.309572233164 47.6432015276073, -122.309008218098 47.6432841940057, -122.308676172426 47.6433526241777, -122.3084664526 47.6434003305358, -122.307591195646 47.6435783281593, -122.306368172436 47.6438479862959, -122.305983825632 47.643932725997, -122.305005018248 47.6441459063552, -122.304639429987 47.6442154031989, -122.304331215867 47.6442689475491, -122.304026041758 47.6443088938154, -122.303604765612 47.6443490073112, -122.303202793482 47.6443720187784, -122.302710800615 47.6443796199939, -122.302032400064 47.6443719408108, -122.301582231973 47.6443692758787, -122.301157754811 47.6443715300586, -122.300758690354 47.6443983257843, -122.300206411324 47.6444700847811, -122.299049361772 47.6446654097837, -122.298780016125 47.6447163529708, -122.298405424937 47.6447872012649, -122.297543718018 47.6449266244048, -122.297070817266 47.6450029317214, -122.296523163237 47.6450690209392, -122.296239259698 47.645096658531, -122.295627706142 47.6451346322426, -122.294874306953 47.6451438455459, -122.293194846976 47.6450554196822, -122.292573451727 47.6450102248693, -122.291892213369 47.6449659474584, -122.29109781823 47.644908645446, -122.2898195 47.64481997728145)"
1,520,E,I,2.0,4.0,"LINESTRING (-122.2898195 47.64481997728145, -122.289703147388 47.6448119066991, -122.288032169024 47.644705606531, -122.285582239373 47.6445503030112, -122.283827290626 47.6444281475868, -122.282207059297 47.644312863754, -122.281038746324 47.6442297195092, -122.280394168457 47.6441519141025, -122.279628717209 47.6440203292429, -122.27874264737 47.643852950034, -122.277770989479 47.6436535472314, -122.277175801781 47.6435483671113, -122.276297105284 47.64339037825, -122.275191385745 47.6431834737542, -122.273294959637 47.6429219346434, -122.266385916932 47.6418842710882, -122.259291750955 47.6407775913496, -122.253826885767 47.6399458985141, -122.24361037759 47.6383234579709, -122.2409182 47.63777417642619)"
2,520,E,I,4.0,6.0,"LINESTRING (-122.2409182 47.63777417642619, -122.240653731463 47.6377202172494, -122.23914003016 47.6373048523995, -122.237294260645 47.6368720291378, -122.234455426468 47.6364215850792, -122.232951517421 47.636196401282, -122.231908190861 47.6360571871357, -122.231629679248 47.6360027038144, -122.231178314387 47.6359290737542, -122.230656558803 47.6358564860574, -122.230250042884 47.6358083688329, -122.229894338781 47.6357679635121, -122.229473230448 47.6357431272992, -122.228852029122 47.6357431173821, -122.228338007337 47.6357459729976, -122.227243163601 47.6358735910507, -122.226488412763 47.6360043097591, -122.226097137609 47.6361005419132, -122.22571599706 47.6362063461433, -122.225175162787 47.6363601241397, -122.224583454875 47.6365741535344, -122.224131953051 47.6367682565068, -122.223747019259 47.6369792259553, -122.223012342245 47.6374006403041, -122.222358000089 47.6378565655171, -122.221527867593 47.6384578847081, -122.221364516106 47.6385792984312, -122.221183182135 47.6386890769581, -122.220647685275 47.6390093590601, -122.219811853185 47.6394352184423, -122.219116409356 47.6397102496738, -122.218598287761 47.6398874618731, -122.217943902669 47.6401051733604, -122.216198546332 47.6407347091351, -122.214185864582 47.641390501802, -122.213699768788 47.6415517704837, -122.211584311929 47.6421879876792, -122.210705496903 47.642457921422, -122.210208461942 47.6426080102129, -122.209289049786 47.6428021778382, -122.208106603721 47.6429212908386, -122.206770946986 47.6428932329615, -122.204993620894 47.6427097687616, -122.202619682065 47.6423707597864, -122.20194451756 47.642218306009, -122.201446264317 47.6421244635053, -122.2007643 47.64193059218707)"
3,520,E,I,6.0,8.0,"LINESTRING (-122.2007643 47.64193059218707, -122.200757251737 47.641928588481, -122.200463201524 47.6418186303043, -122.199624096652 47.6415131174778, -122.19891677524 47.6411985395543, -122.197972977338 47.6407146270307, -122.197335335076 47.6403259204457, -122.196639972921 47.6398026893734, -122.195929128501 47.6392373906053, -122.194791685231 47.6383547188868, -122.193923368927 47.6376876786436, -122.193799971913 47.6375658486864, -122.193454441479 47.6372955564095, -122.193104460999 47.6369917745579, -122.192854117561 47.6367597810568, -122.192641979515 47.6365665034738, -122.192406460101 47.6363021630188, -122.192176334852 47.6360413141648, -122.191988901031 47.635794126121, -122.191734435744 47.6354623266531, -122.191532969594 47.635134999057, -122.191179591651 47.634583096888, -122.190955064051 47.6342436230732, -122.19074746838 47.6339677435256, -122.190551515778 47.633745456435, -122.190356420803 47.6335500378063, -122.190217255911 47.6334367020586, -122.189927751467 47.6332125838276, -122.189638842377 47.6330071713811, -122.189384716234 47.6328484143443, -122.189120166779 47.6327152568027, -122.188940097359 47.6326242934123, -122.18870973755 47.6325190873625, -122.188144743029 47.6322923104918, -122.187736845301 47.6321683150369, -122.187115606632 47.6320339263079, -122.18680734338 47.6319832618414, -122.186456347004 47.6319359345042, -122.185964468415 47.6318911079859, -122.185726628464 47.6318837986392, -122.185293993153 47.6318833291167, -122.184735033099 47.6318914018053, -122.184280552952 47.6318979635846, -122.183885447678 47.6319134366608, -122.182989718579 47.631948510526, -122.182319165904 47.6319594397591, -122.181687411789 47.631950489926, -122.181361417685 47.6319274957172, -122.181015286933 47.6319030806936, -122.180566292677 47.6318658408609, -122.180067208694 47.631802468229, -122.179822128027 47.6317628026701, -122.179210085914 47.6316528810602, -122.178907406902 47.6315940375516, -122.178271741315 47.6314553416732, -122.177619910106 47.6312765499386, -122.17567465231 47.6307180977025, -122.174923022604 47.630506139558, -122.173276646733 47.6300486530907, -122.172770514009 47.6299181482638, -122.172234990323 47.6298015026611, -122.17173065286 47.6297280879165, -122.171202209742 47.6296785385391, -122.170649870752 47.6296595689973, -122.1701334696 47.6296770411201, -122.16794690026 47.6298413342689, -122.167523229113 47.6298731625036, -122.166670037098 47.629937165966, -122.1662444 47.62996905248308)"
0,520,W,D,0.0,2.0,"LINESTRING (-122.322762 47.64196760655383, -122.322612526187 47.6420839724999, -122.322491063001 47.642157273619, -122.32239021358 47.6422086807875, -122.322303516847 47.6422481174587, -122.32218881706 47.6422927510123, -122.322021778579 47.6423425295428, -122.321663900254 47.6424159819439, -122.32123845334 47.6424576181192, -122.320645443084 47.6425168685436, -122.320071769605 47.6425899880824, -122.318279921366 47.6427734876223, -122.317580694862 47.6428457461899, -122.316418305163 47.6429658591717, -122.315855880301 47.6430232731179, -122.315275937551 47.6430759776859, -122.31473443743 47.6431119449362, -122.314134446925 47.643137413248, -122.313588034155 47.6431563362013, -122.310849961583 47.6431985065513, -122.310264017585 47.6432210382246, -122.309585022067 47.6432853333679, -122.30908114028 47.6433580673595, -122.308747825813 47.6434219124757, -122.307628832491 47.6436617482801, -122.306418649135 47.6439336503593, -122.306054700532 47.644015418983, -122.305102173388 47.6442250484931, -122.304697391808 47.6443119539772, -122.304388665627 47.644366548093, -122.303994895027 47.6444168985312, -122.303583438859 47.6444535020254, -122.303210995069 47.6444671621656, -122.302733973173 47.6444767063987, -122.302037281542 47.6444782407345, -122.301624332053 47.6444685899682, -122.301131610021 47.6444744146143, -122.300600854389 47.6445105710665, -122.299976676742 47.6445916055047, -122.298806297814 47.6447917070456, -122.298568960373 47.6448322835539, -122.297630848818 47.6450038264913, -122.296951381081 47.6451166378737, -122.296630928843 47.6451509760625, -122.29579260298 47.6452201592122, -122.295345698141 47.6452317977343, -122.294767422615 47.6452121331501, -122.29409370109 47.645182030891, -122.293797206665 47.6451627887969, -122.293147965134 47.6451275442873, -122.292551211968 47.6450819707034, -122.292007660555 47.6450474766419, -122.291083258943 47.6449923633016, -122.290062590562 47.6449198832875, -122.2898195 47.64490376697056)"
1,520,W,D,2.0,4.0,"LINESTRING (-122.2898195 47.64490376697056, -122.289708031314 47.644896376866, -122.281037567767 47.6443211991466, -122.28038384091 47.6442309501634, -122.279849008769 47.6441383193185, -122.279004063362 47.6439822511775, -122.278099998905 47.6438032410858, -122.276653794446 47.6435253750708, -122.275718065463 47.6433468288042, -122.27449673887 47.6431583377271, -122.271621857947 47.6428093007709, -122.258807724928 47.6408372495499, -122.243286692978 47.6384401581557, -122.2409182 47.63799717299197)"
2,520,W,D,4.0,6.0,"LINESTRING (-122.2409182 47.63799717299197, -122.24057617114 47.6379332024791, -122.238987435078 47.6375927367231, -122.237122864376 47.6372315942616, -122.235971823201 47.6370297569545, -122.234320640426 47.6367163390517, -122.231584529395 47.6362833387553, -122.230480519783 47.6361188308007, -122.229911382705 47.6360511074201, -122.229216465693 47.6360138072717, -122.228403731835 47.6360353692768, -122.227151498826 47.6361504633057, -122.22661582619 47.6362533296124, -122.226187773036 47.6363470747552, -122.225596128091 47.6365179477118, -122.224979722865 47.6367305587227, -122.224458808952 47.6369560355944, -122.22370824846 47.6373408433709, -122.223100586271 47.6377508158689, -122.22159315197 47.6388333912547, -122.221112501617 47.639161791643, -122.220635743187 47.639447291281, -122.220049024753 47.6397629705897, -122.219611501142 47.6399550652635, -122.218924195705 47.6402288301, -122.218001161479 47.6405263842423, -122.216319520661 47.6410709922783, -122.214190178734 47.6417127790646, -122.21343179413 47.6419488326179, -122.212355065854 47.6422734512335, -122.211905146266 47.6424100041148, -122.21166751684 47.6424759456365, -122.211118025805 47.6426375177812, -122.210673334688 47.6427725615469, -122.210285807005 47.6428782042123, -122.209897361925 47.6429552983122, -122.209437516398 47.6430242769275, -122.208672220496 47.6431338973841, -122.20843518231 47.6431552185051, -122.208134666897 47.6431738979898, -122.207583086511 47.6431828060573, -122.207104906715 47.6431853961247, -122.206528103668 47.6431545618024, -122.205436664243 47.6430214092688, -122.203812768905 47.6428206883494, -122.203181154025 47.642752083211, -122.201993229984 47.6425673531834, -122.201562395756 47.6424809475869, -122.201071966951 47.6423657393713, -122.2007643 47.64228586837057)"
